line_id,order_id,order_date,region,city,category,quantity,unit_price,discount,sales,profit,marketing_cost,category_missing,profit_missing,category_display,sales_outlier,month
L00704,DH0382,2026-06-06,Miền Nam,TP.HCM,Đồ uống,4,63000,0.0,252000,80000.0,40000,False,False,Đồ uống,False,2026-06
L00705,DH0324,2026-04-14,Miền Nam,TP.HCM,Thực phẩm,2,73000,0.05,139000,29000.0,17000,False,False,Thực phẩm,False,2026-04
L00706,DH0235,2026-04-08,Miền Bắc,Hà Nội,Thực phẩm,2,31000,0.0,62000,9000.0,59000,False,False,Thực phẩm,False,2026-04
L00707,DH0308,2026-05-30,Miền Bắc,Hà Nội,Gia dụng,5,42000,0.0,210000,65000.0,19000,False,False,Gia dụng,False,2026-05
L00708,DH0226,2026-05-08,Miền Nam,TP.HCM,Thực phẩm,4,61000,0.1,220000,40000.0,13000,False,False,Thực phẩm,False,2026-05
L00709,DH0490,2026-05-16,Miền Bắc,Hà Nội,Đồ uống,4,80000,0.0,320000,118000.0,62000,False,False,Đồ uống,False,2026-05
L00710,DH0169,2026-04-03,Miền Trung,Huế,Gia dụng,3,76000,0.1,205000,35000.0,17000,False,False,Gia dụng,False,2026-04
L00711,DH0280,2026-04-22,Miền Bắc,Hải Phòng,Đồ uống,6,31000,0.05,177000,64000.0,57000,False,False,Đồ uống,False,2026-04
L00712,DH0402,2026-05-31,Miền Bắc,Hà Nội,Văn phòng phẩm,2,121000,0.0,242000,79000.0,43000,False,False,Văn phòng phẩm,False,2026-05
L00713,DH0075,2026-05-28,Miền Bắc,Hà Nội,Chăm sóc cá nhân,5,64000,0.1,288000,64000.0,38000,False,False,Chăm sóc cá nhân,False,2026-05
L00714,DH0158,2026-04-27,Miền Bắc,Hải Phòng,Thực phẩm,2,139000,0.0,278000,51000.0,38000,False,False,Thực phẩm,False,2026-04
L00715,DH0323,2026-05-02,Miền Bắc,Hải Phòng,Đồ uống,5,91000,0.0,455000,176000.0,59000,False,False,Đồ uống,False,2026-05
L00716,DH0165,2026-05-13,Miền Nam,TP.HCM,Thực phẩm,6,113000,0.15,576000,164000.0,64000,False,False,Thực phẩm,False,2026-05
L00717,DH0515,2026-05-01,Miền Trung,Huế,Đồ uống,1,85000,0.0,85000,24000.0,44000,False,False,Đồ uống,False,2026-05
L00718,DH0196,2026-04-27,Miền Nam,Cần Thơ,Văn phòng phẩm,4,55000,0.1,198000,35000.0,60000,False,False,Văn phòng phẩm,False,2026-04
L00719,DH0459,2026-04-29,Miền Bắc,Hà Nội,Thực phẩm,4,60000,0.05,228000,62000.0,66000,False,False,Thực phẩm,False,2026-04
L00720,DH0056,2026-05-17,Miền Nam,Cần Thơ,Gia dụng,3,99000,0.05,282000,101000.0,60000,False,False,Gia dụng,False,2026-05
L00721,DH0289,2026-05-21,Miền Nam,Cần Thơ,Đồ uống,2,57000,0.0,114000,47000.0,44000,False,False,Đồ uống,False,2026-05
L00722,DH0495,2026-05-30,Miền Nam,TP.HCM,Thực phẩm,1,29000,0.0,29000,9000.0,13000,False,False,Thực phẩm,False,2026-05
L00723,DH0262,2026-04-23,Miền Nam,TP.HCM,Đồ uống,2,67000,0.05,127000,55000.0,23000,False,False,Đồ uống,False,2026-04
L00724,DH0397,2026-04-16,Miền Trung,Đà Nẵng,Thực phẩm,1,75000,0.05,71000,13000.0,31000,False,False,Thực phẩm,False,2026-04
L00725,DH0450,2026-04-29,Miền Nam,Cần Thơ,Văn phòng phẩm,6,82000,0.1,443000,133000.0,11000,False,False,Văn phòng phẩm,False,2026-04
L00726,DH0446,2026-06-10,Miền Bắc,Hải Phòng,Thực phẩm,3,92000,0.05,262000,74000.0,40000,False,False,Thực phẩm,False,2026-06
L00727,DH0108,2026-06-16,Miền Nam,TP.HCM,Gia dụng,3,164000,0.05,467000,173000.0,23000,False,False,Gia dụng,False,2026-06
L00728,DH0056,2026-06-11,Miền Nam,TP.HCM,Đồ uống,4,34000,0.15,116000,22000.0,34000,False,False,Đồ uống,False,2026-06
L00729,DH0252,2026-05-06,Miền Bắc,Hà Nội,Đồ uống,4,148000,0.0,592000,125000.0,20000,False,False,Đồ uống,False,2026-05
L00730,DH0316,2026-06-25,Miền Bắc,Hải Phòng,Đồ uống,1,92000,0.0,92000,37000.0,37000,False,False,Đồ uống,False,2026-06
L00731,DH0197,2026-05-22,Miền Bắc,Hải Phòng,Đồ uống,6,67000,0.15,342000,55000.0,27000,False,False,Đồ uống,False,2026-05
L00732,DH0008,2026-05-05,Miền Nam,Cần Thơ,Đồ uống,5,36000,0.05,171000,57000.0,41000,False,False,Đồ uống,False,2026-05
L00733,DH0186,2026-05-24,Miền Trung,Đà Nẵng,Gia dụng,4,69000,0.05,262000,105000.0,19000,False,False,Gia dụng,False,2026-05
L00734,DH0037,2026-06-19,Miền Nam,Cần Thơ,Thực phẩm,1,87000,0.0,87000,36000.0,67000,False,False,Thực phẩm,False,2026-06
L00735,DH0483,2026-05-10,Miền Nam,TP.HCM,Thực phẩm,5,65000,0.1,292000,67000.0,35000,False,False,Thực phẩm,False,2026-05
L00736,DH0048,2026-04-09,Miền Trung,Huế,,4,54000,0.05,205000,77000.0,13000,True,False,Chưa phân loại,False,2026-04
L00737,DH0275,2026-04-28,Miền Nam,TP.HCM,Thực phẩm,4,51000,0.05,194000,45000.0,34000,False,False,Thực phẩm,False,2026-04
L00738,DH0253,2026-06-30,Miền Nam,TP.HCM,Chăm sóc cá nhân,3,47000,0.05,134000,29000.0,16000,False,False,Chăm sóc cá nhân,False,2026-06
L00739,DH0239,2026-05-13,Miền Nam,TP.HCM,Thực phẩm,4,89000,0.0,356000,159000.0,45000,False,False,Thực phẩm,False,2026-05
L00740,DH0448,2026-04-20,Miền Bắc,Hà Nội,Chăm sóc cá nhân,1,86000,0.0,86000,16000.0,20000,False,False,Chăm sóc cá nhân,False,2026-04
L00741,DH0487,2026-06-20,Miền Trung,Đà Nẵng,Chăm sóc cá nhân,2,102000,0.05,194000,39000.0,63000,False,False,Chăm sóc cá nhân,False,2026-06
L00742,DH0362,2026-05-05,Miền Trung,Huế,Gia dụng,6,47000,0.0,282000,91000.0,10000,False,False,Gia dụng,False,2026-05
L00743,DH0019,2026-04-30,Miền Nam,TP.HCM,Thực phẩm,4,121000,0.1,436000,97000.0,42000,False,False,Thực phẩm,False,2026-04
L00744,DH0197,2026-04-09,Miền Bắc,Hải Phòng,Chăm sóc cá nhân,2,203000,0.1,365000,107000.0,29000,False,False,Chăm sóc cá nhân,False,2026-04
L00745,DH0208,2026-06-26,Miền Bắc,Hà Nội,Gia dụng,5,70000,0.0,350000,97000.0,25000,False,False,Gia dụng,False,2026-06
L00746,DH0303,2026-06-15,Miền Nam,Cần Thơ,Chăm sóc cá nhân,6,111000,0.0,666000,265000.0,65000,False,False,Chăm sóc cá nhân,True,2026-06
L00747,DH0481,2026-05-06,Miền Trung,Huế,Đồ uống,4,37000,0.15,126000,37000.0,17000,False,False,Đồ uống,False,2026-05
L00748,DH0490,2026-05-15,Miền Bắc,Hà Nội,Thực phẩm,1,194000,0.0,194000,77000.0,63000,False,False,Thực phẩm,False,2026-05
L00749,DH0421,2026-04-24,Miền Bắc,Hà Nội,Gia dụng,5,88000,0.1,396000,78000.0,37000,False,False,Gia dụng,False,2026-04
L00750,DH0106,2026-06-27,Miền Bắc,Hà Nội,Đồ uống,5,116000,0.05,551000,223000.0,53000,False,False,Đồ uống,False,2026-06
L00751,DH0278,2026-06-23,Miền Trung,Huế,Thực phẩm,4,76000,0.1,274000,78000.0,21000,False,False,Thực phẩm,False,2026-06
L00752,DH0177,2026-04-14,Miền Trung,Huế,Thực phẩm,6,33000,0.05,188000,37000.0,52000,False,False,Thực phẩm,False,2026-04
L00753,DH0404,2026-04-23,Miền Nam,TP.HCM,Đồ uống,4,83000,0.0,332000,55000.0,46000,False,False,Đồ uống,False,2026-04
L00754,DH0478,2026-06-21,Miền Nam,Cần Thơ,Thực phẩm,3,66000,0.0,198000,51000.0,24000,False,False,Thực phẩm,False,2026-06
L00755,DH0502,2026-04-20,Miền Bắc,Hà Nội,Gia dụng,3,101000,0.1,273000,87000.0,67000,False,False,Gia dụng,False,2026-04
L00756,DH0180,2026-05-03,Miền Nam,TP.HCM,Đồ uống,4,46000,0.0,184000,55000.0,54000,False,False,Đồ uống,False,2026-05
L00757,DH0513,2026-06-13,Miền Bắc,Hải Phòng,Đồ uống,1,17000,0.0,17000,3000.0,59000,False,False,Đồ uống,False,2026-06
L00758,DH0168,2026-04-22,Miền Nam,TP.HCM,Văn phòng phẩm,4,64000,0.0,256000,49000.0,11000,False,False,Văn phòng phẩm,False,2026-04
L00759,DH0446,2026-06-17,Miền Bắc,Hà Nội,Gia dụng,4,57000,0.1,205000,60000.0,49000,False,False,Gia dụng,False,2026-06
L00760,DH0129,2026-05-30,Miền Nam,Cần Thơ,Thực phẩm,2,92000,0.0,184000,30000.0,44000,False,False,Thực phẩm,False,2026-05
L00761,DH0157,2026-04-17,Miền Nam,Cần Thơ,Chăm sóc cá nhân,3,45000,0.0,135000,49000.0,31000,False,False,Chăm sóc cá nhân,False,2026-04
L00762,DH0285,2026-04-03,Miền Nam,TP.HCM,Đồ uống,5,56000,0.1,252000,107000.0,17000,False,False,Đồ uống,False,2026-04
L00763,DH0291,2026-04-16,Miền Nam,Cần Thơ,Gia dụng,4,56000,0.15,190000,28000.0,23000,False,False,Gia dụng,False,2026-04
L00764,DH0388,2026-05-18,Miền Bắc,Hà Nội,Gia dụng,5,48000,0.1,216000,40000.0,65000,False,False,Gia dụng,False,2026-05
L00765,DH0535,2026-06-27,Miền Bắc,Hà Nội,,6,85000,0.0,510000,139000.0,20000,True,False,Chưa phân loại,False,2026-06
L00766,DH0054,2026-05-14,Miền Bắc,Hà Nội,Thực phẩm,6,58000,0.05,331000,145000.0,12000,False,False,Thực phẩm,False,2026-05
L00767,DH0019,2026-04-12,Miền Bắc,Hải Phòng,Thực phẩm,3,53000,0.1,143000,34000.0,15000,False,False,Thực phẩm,False,2026-04
L00768,DH0024,2026-04-05,Miền Bắc,Hải Phòng,Đồ uống,5,49000,0.1,220000,54000.0,32000,False,False,Đồ uống,False,2026-04
L00769,DH0520,2026-04-18,Miền Nam,TP.HCM,Gia dụng,3,58000,0.1,157000,63000.0,12000,False,False,Gia dụng,False,2026-04
L00770,DH0453,2026-05-10,Miền Bắc,Hà Nội,Văn phòng phẩm,1,132000,0.0,132000,50000.0,10000,False,False,Văn phòng phẩm,False,2026-05
L00771,DH0262,2026-05-11,Miền Trung,Đà Nẵng,Văn phòng phẩm,5,60000,0.15,255000,93000.0,14000,False,False,Văn phòng phẩm,False,2026-05
L00772,DH0410,2026-04-28,Miền Nam,Cần Thơ,Thực phẩm,1,49000,0.0,49000,8000.0,42000,False,False,Thực phẩm,False,2026-04
L00773,DH0534,2026-05-27,Miền Nam,TP.HCM,Đồ uống,3,70000,0.05,200000,85000.0,63000,False,False,Đồ uống,False,2026-05
L00774,DH0082,2026-04-23,Miền Trung,Đà Nẵng,Đồ uống,3,95000,0.1,256000,109000.0,67000,False,False,Đồ uống,False,2026-04
L00775,DH0176,2026-04-24,Miền Trung,Huế,Thực phẩm,5,67000,0.1,302000,111000.0,15000,False,False,Thực phẩm,False,2026-04
L00776,DH0504,2026-06-24,Miền Nam,TP.HCM,Đồ uống,4,80000,0.05,304000,94000.0,41000,False,False,Đồ uống,False,2026-06
L00777,DH0465,2026-05-19,Miền Nam,Cần Thơ,Thực phẩm,6,88000,0.05,502000,165000.0,54000,False,False,Thực phẩm,False,2026-05
L00778,DH0150,2026-05-25,Miền Bắc,Hà Nội,Gia dụng,2,93000,0.05,177000,60000.0,10000,False,False,Gia dụng,False,2026-05
L00779,DH0452,2026-05-23,Miền Nam,Cần Thơ,Đồ uống,1,74000,0.05,70000,18000.0,62000,False,False,Đồ uống,False,2026-05
L00780,DH0161,2026-04-15,Miền Bắc,Hà Nội,Gia dụng,5,36000,0.0,180000,62000.0,66000,False,False,Gia dụng,False,2026-04
L00781,DH0201,2026-05-23,Miền Nam,TP.HCM,Chăm sóc cá nhân,2,63000,0.05,120000,33000.0,26000,False,False,Chăm sóc cá nhân,False,2026-05
L00782,DH0374,2026-06-08,Miền Nam,Cần Thơ,Đồ uống,4,50000,0.05,190000,55000.0,67000,False,False,Đồ uống,False,2026-06
L00783,DH0028,2026-04-04,Miền Bắc,Hà Nội,Thực phẩm,5,92000,0.1,414000,136000.0,41000,False,False,Thực phẩm,False,2026-04
L00784,DH0493,2026-05-04,Miền Nam,Cần Thơ,Gia dụng,4,118000,0.0,472000,186000.0,28000,False,False,Gia dụng,False,2026-05
L00785,DH0288,2026-04-26,Miền Trung,Huế,Thực phẩm,2,56000,0.0,112000,46000.0,17000,False,False,Thực phẩm,False,2026-04
L00786,DH0318,2026-05-25,Miền Bắc,Hải Phòng,Thực phẩm,4,93000,0.05,353000,127000.0,54000,False,False,Thực phẩm,False,2026-05
L00787,DH0097,2026-06-22,Miền Trung,Đà Nẵng,Đồ uống,1,79000,0.05,75000,13000.0,35000,False,False,Đồ uống,False,2026-06
L00788,DH0389,2026-05-05,Miền Bắc,Hải Phòng,Văn phòng phẩm,6,60000,0.0,360000,52000.0,25000,False,False,Văn phòng phẩm,False,2026-05
L00789,DH0242,2026-04-06,Miền Trung,Huế,Thực phẩm,3,124000,0.1,335000,140000.0,53000,False,False,Thực phẩm,False,2026-04
L00790,DH0286,2026-05-29,Miền Nam,TP.HCM,Đồ uống,6,54000,0.05,308000,51000.0,47000,False,False,Đồ uống,False,2026-05
L00791,DH0116,2026-04-29,Miền Nam,Cần Thơ,Đồ uống,4,49000,0.05,186000,66000.0,58000,False,False,Đồ uống,False,2026-04
L00792,DH0254,2026-06-02,Miền Nam,Cần Thơ,Đồ uống,1,45000,0.0,45000,17000.0,30000,False,False,Đồ uống,False,2026-06
L00793,DH0464,2026-04-13,Miền Nam,TP.HCM,Chăm sóc cá nhân,3,106000,0.1,286000,120000.0,27000,False,False,Chăm sóc cá nhân,False,2026-04
L00794,DH0494,2026-04-26,Miền Trung,Huế,Đồ uống,6,47000,0.0,282000,110000.0,16000,False,False,Đồ uống,False,2026-04
L00795,DH0372,2026-05-06,Miền Nam,TP.HCM,Gia dụng,4,47000,0.0,188000,78000.0,60000,False,False,Gia dụng,False,2026-05
L00796,DH0125,2026-06-15,Miền Nam,Cần Thơ,Văn phòng phẩm,6,107000,0.0,642000,230000.0,53000,False,False,Văn phòng phẩm,False,2026-06
L00797,DH0412,2026-05-21,Miền Trung,Đà Nẵng,Thực phẩm,1,78000,0.05,74000,11000.0,14000,False,False,Thực phẩm,False,2026-05
L00798,DH0514,2026-05-27,Miền Bắc,Hải Phòng,Thực phẩm,2,62000,0.05,118000,20000.0,11000,False,False,Thực phẩm,False,2026-05
L00799,DH0066,2026-06-04,Miền Trung,Đà Nẵng,Đồ uống,3,45000,0.1,122000,25000.0,29000,False,False,Đồ uống,False,2026-06
L00800,DH0210,2026-05-26,Miền Nam,TP.HCM,Đồ uống,1,74000,0.0,74000,16000.0,21000,False,False,Đồ uống,False,2026-05
L00801,DH0095,2026-06-20,Miền Nam,Cần Thơ,Thực phẩm,1,41000,0.1,37000,11000.0,31000,False,False,Thực phẩm,False,2026-06
L00802,DH0453,2026-04-20,Miền Bắc,Hà Nội,Gia dụng,2,72000,0.0,144000,52000.0,43000,False,False,Gia dụng,False,2026-04
L00803,DH0422,2026-05-29,Miền Nam,Cần Thơ,Thực phẩm,5,71000,0.1,320000,102000.0,32000,False,False,Thực phẩm,False,2026-05
L00804,DH0454,2026-04-24,Miền Nam,Cần Thơ,Chăm sóc cá nhân,3,64000,0.0,192000,50000.0,28000,False,False,Chăm sóc cá nhân,False,2026-04
L00805,DH0327,2026-05-21,Miền Bắc,Hà Nội,Chăm sóc cá nhân,1,72000,0.05,68000,20000.0,41000,False,False,Chăm sóc cá nhân,False,2026-05
L00806,DH0330,2026-05-06,Miền Nam,TP.HCM,Thực phẩm,4,87000,0.05,331000,94000.0,55000,False,False,Thực phẩm,False,2026-05
L00807,DH0069,2026-06-23,Miền Trung,Đà Nẵng,Thực phẩm,3,29000,0.0,87000,30000.0,49000,False,False,Thực phẩm,False,2026-06
L00808,DH0033,2026-04-04,Miền Trung,Huế,Thực phẩm,4,41000,0.1,148000,60000.0,54000,False,False,Thực phẩm,False,2026-04
L00809,DH0115,2026-05-20,Miền Nam,TP.HCM,Thực phẩm,3,92000,0.0,276000,71000.0,68000,False,False,Thực phẩm,False,2026-05
L00810,DH0474,2026-04-05,Miền Nam,TP.HCM,Thực phẩm,2,62000,0.15,105000,24000.0,55000,False,False,Thực phẩm,False,2026-04
L00811,DH0294,2026-05-04,Miền Nam,Cần Thơ,Thực phẩm,5,97000,0.0,485000,69000.0,24000,False,False,Thực phẩm,False,2026-05
L00812,DH0318,2026-05-31,Miền Nam,TP.HCM,Đồ uống,1,142000,0.0,142000,26000.0,67000,False,False,Đồ uống,False,2026-05
L00813,DH0015,2026-04-22,Miền Bắc,Hải Phòng,Văn phòng phẩm,3,133000,0.05,379000,96000.0,49000,False,False,Văn phòng phẩm,False,2026-04
L00814,DH0010,2026-04-29,Miền Trung,Huế,Đồ uống,1,103000,0.0,103000,29000.0,53000,False,False,Đồ uống,False,2026-04
L00815,DH0198,2026-06-01,Miền Bắc,Hà Nội,Đồ uống,4,69000,0.05,262000,104000.0,63000,False,False,Đồ uống,False,2026-06
L00816,DH0066,2026-06-05,Miền Trung,Đà Nẵng,Đồ uống,5,113000,0.0,565000,148000.0,65000,False,False,Đồ uống,False,2026-06
L00817,DH0190,2026-05-29,Miền Nam,TP.HCM,Thực phẩm,1,51000,0.1,46000,20000.0,34000,False,False,Thực phẩm,False,2026-05
L00818,DH0492,2026-04-07,Miền Trung,Đà Nẵng,Thực phẩm,4,73000,0.0,292000,100000.0,17000,False,False,Thực phẩm,False,2026-04
L00819,DH0102,2026-05-01,Miền Nam,Cần Thơ,Thực phẩm,4,59000,0.05,224000,94000.0,48000,False,False,Thực phẩm,False,2026-05
L00820,DH0531,2026-06-07,Miền Bắc,Hà Nội,Chăm sóc cá nhân,2,54000,0.1,97000,14000.0,57000,False,False,Chăm sóc cá nhân,False,2026-06
L00821,DH0327,2026-06-18,Miền Nam,Cần Thơ,Thực phẩm,1,48000,0.15,41000,9000.0,22000,False,False,Thực phẩm,False,2026-06
L00822,DH0077,2026-04-20,Miền Bắc,Hà Nội,Đồ uống,4,80000,0.0,320000,119000.0,26000,False,False,Đồ uống,False,2026-04
L00823,DH0350,2026-05-06,Miền Bắc,Hà Nội,Thực phẩm,5,33000,0.0,165000,32000.0,13000,False,False,Thực phẩm,False,2026-05
L00824,DH0452,2026-06-19,Miền Trung,Huế,Thực phẩm,2,28000,0.1,50000,16000.0,37000,False,False,Thực phẩm,False,2026-06
L00825,DH0376,2026-04-12,Miền Nam,Cần Thơ,Thực phẩm,6,104000,0.05,593000,204000.0,70000,False,False,Thực phẩm,False,2026-04
L00826,DH0116,2026-06-22,Miền Nam,Cần Thơ,Thực phẩm,5,80000,0.05,380000,95000.0,17000,False,False,Thực phẩm,False,2026-06
L00827,DH0201,2026-05-05,Miền Bắc,Hải Phòng,Thực phẩm,2,96000,0.05,182000,68000.0,61000,False,False,Thực phẩm,False,2026-05
L00828,DH0497,2026-06-02,Miền Bắc,Hà Nội,Thực phẩm,3,63000,0.0,189000,82000.0,46000,False,False,Thực phẩm,False,2026-06
L00829,DH0357,2026-05-11,Miền Bắc,Hải Phòng,Đồ uống,2,82000,0.05,156000,45000.0,33000,False,False,Đồ uống,False,2026-05
L00830,DH0169,2026-05-06,Miền Nam,TP.HCM,Thực phẩm,4,53000,0.05,201000,36000.0,58000,False,False,Thực phẩm,False,2026-05
L00831,DH0287,2026-05-05,Miền Nam,TP.HCM,Gia dụng,6,53000,0.05,302000,113000.0,69000,False,False,Gia dụng,False,2026-05
L00832,DH0437,2026-04-03,Miền Nam,Cần Thơ,Văn phòng phẩm,2,40000,0.0,80000,25000.0,67000,False,False,Văn phòng phẩm,False,2026-04
L00833,DH0259,2026-06-22,Miền Nam,Cần Thơ,Thực phẩm,2,148000,0.0,296000,127000.0,50000,False,False,Thực phẩm,False,2026-06
L00834,DH0100,2026-06-09,Miền Trung,Đà Nẵng,Thực phẩm,5,43000,0.05,204000,30000.0,27000,False,False,Thực phẩm,False,2026-06
L00835,DH0133,2026-06-24,Miền Nam,TP.HCM,Đồ uống,1,134000,0.05,127000,52000.0,70000,False,False,Đồ uống,False,2026-06
L00836,DH0489,2026-05-22,Miền Trung,Đà Nẵng,Thực phẩm,6,39000,0.1,211000,46000.0,52000,False,False,Thực phẩm,False,2026-05
L00837,DH0390,2026-06-27,Miền Nam,Cần Thơ,Chăm sóc cá nhân,5,44000,0.0,220000,74000.0,67000,False,False,Chăm sóc cá nhân,False,2026-06
L00838,DH0332,2026-04-08,Miền Bắc,Hà Nội,Đồ uống,3,114000,0.05,325000,138000.0,18000,False,False,Đồ uống,False,2026-04
L00839,DH0059,2026-05-03,Miền Nam,TP.HCM,Thực phẩm,1,86000,0.0,86000,15000.0,52000,False,False,Thực phẩm,False,2026-05
L00840,DH0158,2026-05-22,Miền Bắc,Hải Phòng,Văn phòng phẩm,5,80000,0.0,400000,167000.0,68000,False,False,Văn phòng phẩm,False,2026-05
L00841,DH0317,2026-05-14,Miền Trung,Đà Nẵng,Gia dụng,1,44000,0.0,44000,19000.0,11000,False,False,Gia dụng,False,2026-05
L00842,DH0319,2026-04-01,Miền Bắc,Hà Nội,Gia dụng,2,102000,0.15,173000,58000.0,38000,False,False,Gia dụng,False,2026-04
L00843,DH0058,2026-04-10,Miền Trung,Đà Nẵng,Thực phẩm,4,45000,0.0,180000,72000.0,9000,False,False,Thực phẩm,False,2026-04
L00844,DH0533,2026-05-12,Miền Bắc,Hà Nội,Đồ uống,2,76000,0.0,152000,35000.0,23000,False,False,Đồ uống,False,2026-05
L00845,DH0013,2026-06-15,Miền Nam,Cần Thơ,Thực phẩm,1,48000,0.0,48000,8000.0,25000,False,False,Thực phẩm,False,2026-06
L00846,DH0201,2026-05-26,Miền Nam,TP.HCM,Thực phẩm,1,132000,0.0,132000,52000.0,47000,False,False,Thực phẩm,False,2026-05
L00847,DH0497,2026-04-27,Miền Bắc,Hải Phòng,Đồ uống,2,79000,0.05,150000,32000.0,41000,False,False,Đồ uống,False,2026-04
L00848,DH0462,2026-06-13,Miền Nam,TP.HCM,Thực phẩm,5,121000,0.1,544000,160000.0,46000,False,False,Thực phẩm,False,2026-06
L00849,DH0047,2026-06-20,Miền Nam,Cần Thơ,Thực phẩm,4,62000,0.1,223000,93000.0,33000,False,False,Thực phẩm,False,2026-06
L00850,DH0330,2026-04-27,Miền Nam,Cần Thơ,Gia dụng,6,48000,0.1,259000,82000.0,44000,False,False,Gia dụng,False,2026-04
L00851,DH0272,2026-06-23,Miền Nam,Cần Thơ,Gia dụng,1,36000,0.0,36000,10000.0,25000,False,False,Gia dụng,False,2026-06
L00852,DH0009,2026-04-22,Miền Nam,TP.HCM,Đồ uống,2,74000,0.0,148000,54000.0,36000,False,False,Đồ uống,False,2026-04
L00853,DH0248,2026-05-23,Miền Nam,Cần Thơ,Gia dụng,5,113000,0.0,565000,233000.0,64000,False,False,Gia dụng,False,2026-05
L00854,DH0314,2026-05-01,Miền Nam,Cần Thơ,Thực phẩm,3,84000,0.1,227000,62000.0,35000,False,False,Thực phẩm,False,2026-05
L00855,DH0180,2026-06-05,Miền Nam,Cần Thơ,Thực phẩm,5,48000,0.0,240000,,70000,False,True,Thực phẩm,False,2026-06
L00856,DH0398,2026-04-06,Miền Nam,Cần Thơ,Gia dụng,3,54000,0.0,162000,55000.0,56000,False,False,Gia dụng,False,2026-04
L00857,DH0126,2026-04-05,Miền Trung,Huế,Thực phẩm,6,54000,0.05,308000,133000.0,64000,False,False,Thực phẩm,False,2026-04
L00858,DH0313,2026-06-24,Miền Bắc,Hải Phòng,Gia dụng,2,65000,0.1,117000,30000.0,48000,False,False,Gia dụng,False,2026-06
L00859,DH0197,2026-04-17,Miền Nam,Cần Thơ,Văn phòng phẩm,4,90000,0.0,360000,57000.0,61000,False,False,Văn phòng phẩm,False,2026-04
L00860,DH0471,2026-06-20,Miền Bắc,Hà Nội,Thực phẩm,6,71000,0.0,426000,63000.0,39000,False,False,Thực phẩm,False,2026-06
L00861,DH0144,2026-05-31,Miền Nam,TP.HCM,Gia dụng,6,91000,0.0,546000,103000.0,36000,False,False,Gia dụng,False,2026-05
L00862,DH0199,2026-05-25,Miền Nam,TP.HCM,Đồ uống,4,81000,0.0,324000,136000.0,27000,False,False,Đồ uống,False,2026-05
L00863,DH0464,2026-06-06,Miền Nam,Cần Thơ,Thực phẩm,2,42000,0.0,84000,25000.0,61000,False,False,Thực phẩm,False,2026-06
L00864,DH0380,2026-04-07,Miền Bắc,Hà Nội,Đồ uống,5,69000,0.0,345000,101000.0,24000,False,False,Đồ uống,False,2026-04
L00865,DH0051,2026-04-05,Miền Nam,TP.HCM,Gia dụng,2,42000,0.15,71000,29000.0,63000,False,False,Gia dụng,False,2026-04
L00866,DH0504,2026-04-08,Miền Nam,TP.HCM,Thực phẩm,4,69000,0.1,248000,106000.0,60000,False,False,Thực phẩm,False,2026-04
L00867,DH0067,2026-04-02,Miền Bắc,Hà Nội,Đồ uống,2,81000,0.05,154000,39000.0,56000,False,False,Đồ uống,False,2026-04
L00868,DH0120,2026-06-24,Miền Nam,TP.HCM,Văn phòng phẩm,4,47000,0.1,169000,73000.0,22000,False,False,Văn phòng phẩm,False,2026-06
L00869,DH0261,2026-05-11,Miền Nam,TP.HCM,Thực phẩm,5,37000,0.05,176000,31000.0,66000,False,False,Thực phẩm,False,2026-05
L00870,DH0072,2026-04-12,Miền Nam,TP.HCM,Đồ uống,5,73000,0.0,365000,111000.0,44000,False,False,Đồ uống,False,2026-04
L00871,DH0032,2026-04-29,Miền Trung,Đà Nẵng,Đồ uống,4,63000,0.1,227000,94000.0,41000,False,False,Đồ uống,False,2026-04
L00872,DH0307,2026-04-14,Miền Nam,Cần Thơ,Gia dụng,6,112000,0.1,605000,203000.0,57000,False,False,Gia dụng,False,2026-04
L00873,DH0022,2026-06-22,Miền Bắc,Hải Phòng,Thực phẩm,6,49000,0.05,279000,68000.0,10000,False,False,Thực phẩm,False,2026-06
L00874,DH0458,2026-06-11,Miền Nam,Cần Thơ,Thực phẩm,5,138000,0.0,690000,261000.0,38000,False,False,Thực phẩm,True,2026-06
L00875,DH0392,2026-04-01,Miền Nam,Cần Thơ,Thực phẩm,4,89000,0.05,338000,129000.0,39000,False,False,Thực phẩm,False,2026-04
L00876,DH0115,2026-04-28,Miền Nam,Cần Thơ,Văn phòng phẩm,5,34000,0.0,170000,58000.0,17000,False,False,Văn phòng phẩm,False,2026-04
L00877,DH0375,2026-05-30,Miền Bắc,Hải Phòng,Thực phẩm,1,49000,0.15,42000,17000.0,59000,False,False,Thực phẩm,False,2026-05
L00878,DH0504,2026-05-08,Miền Nam,TP.HCM,Đồ uống,5,67000,0.0,335000,148000.0,34000,False,False,Đồ uống,False,2026-05
L00879,DH0312,2026-04-21,Miền Nam,Cần Thơ,Gia dụng,2,63000,0.05,120000,17000.0,10000,False,False,Gia dụng,False,2026-04
L00880,DH0375,2026-05-08,Miền Bắc,Hà Nội,Văn phòng phẩm,3,45000,0.0,135000,33000.0,25000,False,False,Văn phòng phẩm,False,2026-05
L00881,DH0105,2026-05-09,Miền Nam,TP.HCM,Đồ uống,4,29000,0.05,110000,21000.0,67000,False,False,Đồ uống,False,2026-05
L00882,DH0378,2026-06-03,Miền Nam,Cần Thơ,,6,58000,0.15,296000,73000.0,23000,True,False,Chưa phân loại,False,2026-06
